brand,name,location,view_direction,panorama_id,x,y,z,vr_link
BROMPTON,Brompton黑色金属折叠自行车,中央展台,r,1336154,-13.412,2.783,0.116,https://vr.aibee.cn/store/N1vfzj3dO5rgiSJt?pid=1336154&dirx=-13.412&diry=2.783&dirz=0.116
BROMPTON,Brompton绿色金属折叠自行车,左侧展台,r,1336154,-12.309,2.472,0.167,https://vr.aibee.cn/store/N1vfzj3dO5rgiSJt?pid=1336154&dirx=-12.309&diry=2.472&dirz=0.167
BVLGARI,BVLGARI宝格丽香水,墙面层架、中央展台,r,1333526,-2.273,1.633,0.88,https://vr.aibee.cn/store/LpyhRRXZa4G4DSxm?pid=1333526&dirx=-2.273&diry=1.633&dirz=0.88
BVLGARI,Clarins娇韵诗双萃精华液,中央展台,f,1333526,-1.053,-0.162,0.565,https://vr.aibee.cn/store/LpyhRRXZa4G4DSxm?pid=1333526&dirx=-1.053&diry=-0.162&dirz=0.565
BVLGARI,SKINCEUTICALS修丽可精华液（色修、B5、AGE面霜）,墙面广告牌,l,1333526,-3.535,-2.15,0.88,https://vr.aibee.cn/store/LpyhRRXZa4G4DSxm?pid=1333526&dirx=-3.535&diry=-2.15&dirz=0.88
BVLGARI,GIVENCHY纪梵希化妆品,中央展台,b,1333526,-4.633,1.017,0.675,https://vr.aibee.cn/store/LpyhRRXZa4G4DSxm?pid=1333526&dirx=-4.633&diry=1.017&dirz=0.675
BVLGARI,HELENA RUBINSTEIN赫莲娜黑绷带面霜,中央展台,b,1333526,-5.044,-0.021,0.691,https://vr.aibee.cn/store/LpyhRRXZa4G4DSxm?pid=1333526&dirx=-5.044&diry=-0.021&dirz=0.691
BVLGARI,SKINCEUTICALS修丽可精华液（CE/CF）,中央展台,b,1333526,-4.584,-1.496,0.581,https://vr.aibee.cn/store/LpyhRRXZa4G4DSxm?pid=1333526&dirx=-4.584&diry=-1.496&dirz=0.581
BVLGARI,Bobbi Brown化妆品（卸妆油、面霜）,中央展台,r,1333526,-3.489,1.743,0.628,https://vr.aibee.cn/store/LpyhRRXZa4G4DSxm?pid=1333526&dirx=-3.489&diry=1.743&dirz=0.628
BVLGARI,BVLGARI橙色纸质礼盒（红丝带装饰）,墙面层架（上）,f,1333528,-4.219,0.768,2.067,https://vr.aibee.cn/store/LpyhRRXZa4G4DSxm?pid=1333528&dirx=-4.219&diry=0.768&dirz=2.067
BVLGARI,BVLGARI橙色玻璃香水瓶（带粉色底座）,墙面圆形灯箱,f,1333528,-4.203,0.741,1.211,https://vr.aibee.cn/store/LpyhRRXZa4G4DSxm?pid=1333528&dirx=-4.203&diry=0.741&dirz=1.211
BVLGARI,绿色玻璃护肤品瓶,前展台（左）,f,1333528,-3.988,-0.731,0.333,https://vr.aibee.cn/store/LpyhRRXZa4G4DSxm?pid=1333528&dirx=-3.988&diry=-0.731&dirz=0.333
BVLGARI,红棕色玻璃香水瓶（红托盘）,后展台（红托盘）,b,1333528,-7.862,0.264,0.115,https://vr.aibee.cn/store/LpyhRRXZa4G4DSxm?pid=1333528&dirx=-7.862&diry=0.264&dirz=0.115
BVLGARI,白色陶瓷杯子（红托盘）,后展台（红托盘）,b,1333528,-7.906,0.065,0.081,https://vr.aibee.cn/store/LpyhRRXZa4G4DSxm?pid=1333528&dirx=-7.906&diry=0.065&dirz=0.081
BVLGARI,蓝色玻璃香水瓶（左展台托盘）,左展台托盘,l,1333528,-4.757,-1.882,-0.025,https://vr.aibee.cn/store/LpyhRRXZa4G4DSxm?pid=1333528&dirx=-4.757&diry=-1.882&dirz=-0.025
BVLGARI,粉色印花织物发带（人形模特）,人形模特头部,r,1333528,-6.183,1.72,0.25,https://vr.aibee.cn/store/LpyhRRXZa4G4DSxm?pid=1333528&dirx=-6.183&diry=1.72&dirz=0.25
BVLGARI,黑色玻璃香水瓶（带金色装饰）,前展台（右）,r,1333528,-6.384,1.685,0.081,https://vr.aibee.cn/store/LpyhRRXZa4G4DSxm?pid=1333528&dirx=-6.384&diry=1.685&dirz=0.081
BVLGARI,BVLGARI橙色玻璃香水瓶,前展台（左）,r,1333528,-4.598,1.226,-0.699,https://vr.aibee.cn/store/LpyhRRXZa4G4DSxm?pid=1333528&dirx=-4.598&diry=1.226&dirz=-0.699
BVLGARI,BVLGARI橙色纸质礼盒（红丝带装饰）,墙面层架（下）,r,1333528,-5.558,1.701,0.541,https://vr.aibee.cn/store/LpyhRRXZa4G4DSxm?pid=1333528&dirx=-5.558&diry=1.701&dirz=0.541
BVLGARI,BVLGARI粉色玻璃香水瓶,墙面圆形灯箱（上左）,r,1333528,-4.888,1.442,2.257,https://vr.aibee.cn/store/LpyhRRXZa4G4DSxm?pid=1333528&dirx=-4.888&diry=1.442&dirz=2.257
BVLGARI,BVLGARI红色玻璃香水瓶,墙面圆形灯箱（中）,r,1333528,-5.558,1.701,1.128,https://vr.aibee.cn/store/LpyhRRXZa4G4DSxm?pid=1333528&dirx=-5.558&diry=1.701&dirz=1.128
BVLGARI,BVLGARI紫色玻璃香水瓶,墙面圆形灯箱（下左）,r,1333528,-4.901,1.45,0.462,https://vr.aibee.cn/store/LpyhRRXZa4G4DSxm?pid=1333528&dirx=-4.901&diry=1.45&dirz=0.462
BVLGARI,LE GEMME黑色玻璃金色瓶盖香水,前视角展台,f,1333529,-4.315,0.541,-0.645,https://vr.aibee.cn/store/LpyhRRXZa4G4DSxm?pid=1333529&dirx=-4.315&diry=0.541&dirz=-0.645
BVLGARI,黑色金属装饰香水小样,前视角展台,f,1333529,-4.17,1.085,-0.888,https://vr.aibee.cn/store/LpyhRRXZa4G4DSxm?pid=1333529&dirx=-4.17&diry=1.085&dirz=-0.888
BVLGARI,白色塑料人形模特（戴粉色织物发带）,左侧展台,l,1333529,-6.235,-0.678,0.065,https://vr.aibee.cn/store/LpyhRRXZa4G4DSxm?pid=1333529&dirx=-6.235&diry=-0.678&dirz=0.065
BVLGARI,多色化妆品（口红、香水）,左侧展台,l,1333529,-6.562,-0.638,0.047,https://vr.aibee.cn/store/LpyhRRXZa4G4DSxm?pid=1333529&dirx=-6.562&diry=-0.638&dirz=0.047
BVLGARI,红色玻璃香水,中央展台,r,1333529,-5.319,3.137,0.134,https://vr.aibee.cn/store/LpyhRRXZa4G4DSxm?pid=1333529&dirx=-5.319&diry=3.137&dirz=0.134
BVLGARI,粉色玻璃香水,中央展台,r,1333529,-5.435,3.186,0.099,https://vr.aibee.cn/store/LpyhRRXZa4G4DSxm?pid=1333529&dirx=-5.435&diry=3.186&dirz=0.099
BVLGARI,白色玻璃香水,中央展台,r,1333529,-5.524,3.218,0.167,https://vr.aibee.cn/store/LpyhRRXZa4G4DSxm?pid=1333529&dirx=-5.524&diry=3.218&dirz=0.167
BVLGARI,粉色玻璃香水,中央展台,r,1333529,-5.875,3.301,0.218,https://vr.aibee.cn/store/LpyhRRXZa4G4DSxm?pid=1333529&dirx=-5.875&diry=3.301&dirz=0.218
BVLGARI,白色玻璃护肤品瓶,中央展台,f,1333531,-4.072,1.069,-0.672,https://vr.aibee.cn/store/LpyhRRXZa4G4DSxm?pid=1333531&dirx=-4.072&diry=1.069&dirz=-0.672
BVLGARI,粉色玻璃香水瓶,中央展台,f,1333531,-3.848,1.518,-0.816,https://vr.aibee.cn/store/LpyhRRXZa4G4DSxm?pid=1333531&dirx=-3.848&diry=1.518&dirz=-0.816
BVLGARI,透明玻璃粉色香水,中央展台,f,1333531,-3.767,1.821,-0.626,https://vr.aibee.cn/store/LpyhRRXZa4G4DSxm?pid=1333531&dirx=-3.767&diry=1.821&dirz=-0.626
BVLGARI,黑色玻璃香水,墙面层架,b,1333531,-7.235,0.858,-0.537,https://vr.aibee.cn/store/LpyhRRXZa4G4DSxm?pid=1333531&dirx=-7.235&diry=0.858&dirz=-0.537
BVLGARI,红色玻璃护肤品瓶,桌面,b,1333531,-7.276,3.455,-0.791,https://vr.aibee.cn/store/LpyhRRXZa4G4DSxm?pid=1333531&dirx=-7.276&diry=3.455&dirz=-0.791
BVLGARI,白色塑料头饰模特头,中央展示台,b,1333531,-7.732,2.29,0.345,https://vr.aibee.cn/store/LpyhRRXZa4G4DSxm?pid=1333531&dirx=-7.732&diry=2.29&dirz=0.345
BVLGARI,彩色玻璃指甲油,展示台,b,1333531,-7.717,2.447,0.329,https://vr.aibee.cn/store/LpyhRRXZa4G4DSxm?pid=1333531&dirx=-7.717&diry=2.447&dirz=0.329
BVLGARI,红色玻璃香水,展示台,l,1333531,-4.637,0.509,-0.695,https://vr.aibee.cn/store/LpyhRRXZa4G4DSxm?pid=1333531&dirx=-4.637&diry=0.509&dirz=-0.695
BVLGARI,紫色玻璃香水,展示台,l,1333531,-4.436,0.66,-0.841,https://vr.aibee.cn/store/LpyhRRXZa4G4DSxm?pid=1333531&dirx=-4.436&diry=0.66&dirz=-0.841
BVLGARI,透明玻璃粉色香水（图3）,展示台,l,1333531,-4.61,0.526,-1.025,https://vr.aibee.cn/store/LpyhRRXZa4G4DSxm?pid=1333531&dirx=-4.61&diry=0.526&dirz=-1.025
BVLGARI,Skinceuticals白色玻璃护肤品瓶,店铺内展示台,r,1333531,-5.562,4.173,0.757,https://vr.aibee.cn/store/LpyhRRXZa4G4DSxm?pid=1333531&dirx=-5.562&diry=4.173&dirz=0.757
BVLGARI,BVLGARI Eau Parfumee The Bluver/The Vert香水瓶,墙面广告牌,b,1333533,-7.83,-1.084,1.648,https://vr.aibee.cn/store/LpyhRRXZa4G4DSxm?pid=1333533&dirx=-7.83&diry=-1.084&dirz=1.648
BVLGARI,BVLGARI红丝带礼盒（左）,墙面下展台,b,1333533,-7.664,-0.782,-0.254,https://vr.aibee.cn/store/LpyhRRXZa4G4DSxm?pid=1333533&dirx=-7.664&diry=-0.782&dirz=-0.254
BVLGARI,BVLGARI红丝带礼盒（右）,墙面下展台,b,1333533,-7.836,-1.098,-0.158,https://vr.aibee.cn/store/LpyhRRXZa4G4DSxm?pid=1333533&dirx=-7.836&diry=-1.098&dirz=-0.158
BVLGARI,BVLGARI紫丝带礼盒,墙面下展台,b,1333533,-7.768,-0.957,-0.776,https://vr.aibee.cn/store/LpyhRRXZa4G4DSxm?pid=1333533&dirx=-7.768&diry=-0.957&dirz=-0.776
BVLGARI,BVLGARI多色香水瓶,中央展台,b,1333533,-7.776,-2.815,-0.313,https://vr.aibee.cn/store/LpyhRRXZa4G4DSxm?pid=1333533&dirx=-7.776&diry=-2.815&dirz=-0.313
BVLGARI,BVLGARI带花玻璃罩香水瓶,中央展台,r,1333533,-6.298,0.085,-0.293,https://vr.aibee.cn/store/LpyhRRXZa4G4DSxm?pid=1333533&dirx=-6.298&diry=0.085&dirz=-0.293
BVLGARI,BVLGARI绿色香水瓶（左）,中央展台,r,1333533,-6.236,0.093,-0.588,https://vr.aibee.cn/store/LpyhRRXZa4G4DSxm?pid=1333533&dirx=-6.236&diry=0.093&dirz=-0.588
BVLGARI,BVLGARI绿色香水瓶（中）,中央展台,r,1333533,-6.498,0.044,-0.851,https://vr.aibee.cn/store/LpyhRRXZa4G4DSxm?pid=1333533&dirx=-6.498&diry=0.044&dirz=-0.851
BVLGARI,BVLGARI绿色香水瓶（右）,中央展台,r,1333533,-6.589,0.019,-0.415,https://vr.aibee.cn/store/LpyhRRXZa4G4DSxm?pid=1333533&dirx=-6.589&diry=0.019&dirz=-0.415
BVLGARI,SKINCEUTICALS精华液瓶,墙面广告牌,f,1333533,-4.256,-2.87,0.82,https://vr.aibee.cn/store/LpyhRRXZa4G4DSxm?pid=1333533&dirx=-4.256&diry=-2.87&dirz=0.82
BVLGARI,未知品牌精华液瓶,墙面广告牌,f,1333533,-4.46,-3.168,0.726,https://vr.aibee.cn/store/LpyhRRXZa4G4DSxm?pid=1333533&dirx=-4.46&diry=-3.168&dirz=0.726
Caurtier,Cartier黑色金属摆件,墙面层架（上层）,f,1339765,1.825,-3.388,0.754,https://vr.aibee.cn/store/dnMffFWJ7BRKDrTU?pid=1339765&dirx=1.825&diry=-3.388&dirz=0.754
Caurtier,Cartier黑色数字摆件,墙面层架（中层）,f,1339765,1.834,-3.434,0.597,https://vr.aibee.cn/store/dnMffFWJ7BRKDrTU?pid=1339765&dirx=1.834&diry=-3.434&dirz=0.597
Caurtier,Cartier黑色玻璃装饰瓶,墙面层架（中层）,f,1339765,1.79,-3.235,0.675,https://vr.aibee.cn/store/dnMffFWJ7BRKDrTU?pid=1339765&dirx=1.79&diry=-3.235&dirz=0.675
Caurtier,Cartier金色木质相框摆件,墙面层架（下层）,f,1339765,1.758,-3.13,0.675,https://vr.aibee.cn/store/dnMffFWJ7BRKDrTU?pid=1339765&dirx=1.758&diry=-3.13&dirz=0.675
Caurtier,Cartier银色金属手表,中央展台展示柜,f,1339765,1.636,-2.841,-0.022,https://vr.aibee.cn/store/dnMffFWJ7BRKDrTU?pid=1339765&dirx=1.636&diry=-2.841&dirz=-0.022
Caurtier,Cartier金色金属手表,中央展台展示柜,f,1339765,1.856,-3.904,-0.074,https://vr.aibee.cn/store/dnMffFWJ7BRKDrTU?pid=1339765&dirx=1.856&diry=-3.904&dirz=-0.074
Caurtier,Cartier银色金属手表,右侧展台展示柜,r,1339765,-1.263,-2.109,0.327,https://vr.aibee.cn/store/dnMffFWJ7BRKDrTU?pid=1339765&dirx=-1.263&diry=-2.109&dirz=0.327
Caurtier,Cartier金色金属手表,右侧展台展示柜,r,1339765,0.509,-1.871,0.327,https://vr.aibee.cn/store/dnMffFWJ7BRKDrTU?pid=1339765&dirx=0.509&diry=-1.871&dirz=0.327
Caurtier,Cartier珠宝（戒指/手表）,中央展台展示柜,r,1339766,0.775,-2.708,0.211,https://vr.aibee.cn/store/dnMffFWJ7BRKDrTU?pid=1339766&dirx=0.775&diry=-2.708&dirz=0.211
Caurtier,Cartier黑色金属豹子摆件（背景墙）,背景墙面层架,r,1339766,0.924,-2.657,0.736,https://vr.aibee.cn/store/dnMffFWJ7BRKDrTU?pid=1339766&dirx=0.924&diry=-2.657&dirz=0.736
Caurtier,Cartier金色摆件（书）,背景墙面层架,r,1339766,1.277,-2.585,0.657,https://vr.aibee.cn/store/dnMffFWJ7BRKDrTU?pid=1339766&dirx=1.277&diry=-2.585&dirz=0.657
Caurtier,Cartier珠宝（戒指/手表）,中央展台展示柜（图2b）,b,1339766,-0.495,-4.385,0.405,https://vr.aibee.cn/store/dnMffFWJ7BRKDrTU?pid=1339766&dirx=-0.495&diry=-4.385&dirz=0.405
Caurtier,Cartier红色盒子（包装）,展示柜（图3l）,l,1339766,2.446,-6.333,1.039,https://vr.aibee.cn/store/dnMffFWJ7BRKDrTU?pid=1339766&dirx=2.446&diry=-6.333&dirz=1.039
Caurtier,Cartier金色镶钻皮革表带手表（海报）,墙面海报（图1f左）,f,1339766,3.434,-5.07,0.751,https://vr.aibee.cn/store/dnMffFWJ7BRKDrTU?pid=1339766&dirx=3.434&diry=-5.07&dirz=0.751
Caurtier,Cartier金色表圈罗马数字手表（海报）,墙面海报（图1f右）,f,1339766,3.477,-4.291,0.751,https://vr.aibee.cn/store/dnMffFWJ7BRKDrTU?pid=1339766&dirx=3.477&diry=-4.291&dirz=0.751
Caurtier,Cartier黑色豹子雕塑,墙面层架（左墙上层）,l,1339767,2.551,-8.324,1.035,https://vr.aibee.cn/store/dnMffFWJ7BRKDrTU?pid=1339767&dirx=2.551&diry=-8.324&dirz=1.035
Caurtier,Cartier黑色带金色13装饰摆件,墙面层架（左墙下层）,l,1339767,2.217,-8.497,0.449,https://vr.aibee.cn/store/dnMffFWJ7BRKDrTU?pid=1339767&dirx=2.217&diry=-8.497&dirz=0.449
Caurtier,Cartier橙色螺旋桨黑色齿轮装饰摆件,墙面层架（左墙下层）,l,1339767,1.639,-8.636,0.528,https://vr.aibee.cn/store/dnMffFWJ7BRKDrTU?pid=1339767&dirx=1.639&diry=-8.636&dirz=0.528
Caurtier,Cartier黑色带金色花纹花瓶,墙面层架（前墙左侧）,f,1339767,3.211,-7.621,0.732,https://vr.aibee.cn/store/dnMffFWJ7BRKDrTU?pid=1339767&dirx=3.211&diry=-7.621&dirz=0.732
Caurtier,卡地亚风格装饰画（带金框）,墙面层架（前墙左侧）,f,1339767,3.337,-7.35,0.716,https://vr.aibee.cn/store/dnMffFWJ7BRKDrTU?pid=1339767&dirx=3.337&diry=-7.35&dirz=0.716
Caurtier,银色笔记本电脑,桌面（前墙右侧桌子）,f,1339767,3.289,-5.82,-0.047,https://vr.aibee.cn/store/dnMffFWJ7BRKDrTU?pid=1339767&dirx=3.289&diry=-5.82&dirz=-0.047
Caurtier,黑色鼠标,桌面（前墙右侧桌子）,f,1339767,3.363,-6.01,-0.012,https://vr.aibee.cn/store/dnMffFWJ7BRKDrTU?pid=1339767&dirx=3.363&diry=-6.01&dirz=-0.012
Caurtier,卡地亚珠宝（戒指/手表等）,玻璃展柜（前墙右侧）,f,1339767,3.037,-5.405,-0.082,https://vr.aibee.cn/store/dnMffFWJ7BRKDrTU?pid=1339767&dirx=3.037&diry=-5.405&dirz=-0.082
Caurtier,卡地亚珠宝（戒指/手表等）,玻璃展柜（后墙左侧）,b,1339767,-0.143,-5.455,0.107,https://vr.aibee.cn/store/dnMffFWJ7BRKDrTU?pid=1339767&dirx=-0.143&diry=-5.455&dirz=0.107
Caurtier,卡地亚珠宝（戒指/手表等）,玻璃展柜（后墙中间）,b,1339767,-0.421,-5.981,0.157,https://vr.aibee.cn/store/dnMffFWJ7BRKDrTU?pid=1339767&dirx=-0.421&diry=-5.981&dirz=0.157
Caurtier,卡地亚珠宝（戒指/手表等）,玻璃展柜（后墙右侧）,b,1339767,-0.504,-6.299,-0.1,https://vr.aibee.cn/store/dnMffFWJ7BRKDrTU?pid=1339767&dirx=-0.504&diry=-6.299&dirz=-0.1
Caurtier,白色兰花装饰（带花瓶）,桌面（后墙桌子）,r,1339767,0.789,-4.762,0.559,https://vr.aibee.cn/store/dnMffFWJ7BRKDrTU?pid=1339767&dirx=0.789&diry=-4.762&dirz=0.559
Caurtier,卡地亚珠宝（戒指/手表等）,玻璃展柜（右墙左侧）,r,1339767,2.471,-4.914,0.04,https://vr.aibee.cn/store/dnMffFWJ7BRKDrTU?pid=1339767&dirx=2.471&diry=-4.914&dirz=0.04
Caurtier,卡地亚珠宝（戒指/手表等）,玻璃展柜（右墙中间）,r,1339767,0.759,-4.772,0.124,https://vr.aibee.cn/store/dnMffFWJ7BRKDrTU?pid=1339767&dirx=0.759&diry=-4.772&dirz=0.124
Caurtier,卡地亚珠宝（戒指/手表等）,玻璃展柜（右墙右侧）,r,1339767,0.658,-4.814,-0.654,https://vr.aibee.cn/store/dnMffFWJ7BRKDrTU?pid=1339767&dirx=0.658&diry=-4.814&dirz=-0.654
Caurtier,卡地亚珠宝（戒指/手表等）,玻璃展柜（右墙远处）,r,1339767,0.475,-4.906,0.417,https://vr.aibee.cn/store/dnMffFWJ7BRKDrTU?pid=1339767&dirx=0.475&diry=-4.906&dirz=0.417
Caurtier,Cartier黑色豹子雕塑（卡地亚标志下方）,墙面层架（右墙卡地亚标志下方）,r,1339767,2.692,-5.063,0.827,https://vr.aibee.cn/store/dnMffFWJ7BRKDrTU?pid=1339767&dirx=2.692&diry=-5.063&dirz=0.827
Caurtier,Cartier黑色金属黑豹雕塑,小桌子（前视角）,f,1339769,0.699,-6.946,0.12,https://vr.aibee.cn/store/dnMffFWJ7BRKDrTU?pid=1339769&dirx=0.699&diry=-6.946&dirz=0.12
Caurtier,Cartier银色金属手表,玻璃展示柜（前视角）,f,1339769,0.378,-8.662,-0.82,https://vr.aibee.cn/store/dnMffFWJ7BRKDrTU?pid=1339769&dirx=0.378&diry=-8.662&dirz=-0.82
Caurtier,Cartier多色表盘金属手表,玻璃展示柜（左视角）,l,1339769,-1.434,-9.464,-0.051,https://vr.aibee.cn/store/dnMffFWJ7BRKDrTU?pid=1339769&dirx=-1.434&diry=-9.464&dirz=-0.051
Caurtier,Cartier白色仿真兰花花艺摆件,桌子（右视角）,r,1339769,-1.058,-5.481,0.444,https://vr.aibee.cn/store/dnMffFWJ7BRKDrTU?pid=1339769&dirx=-1.058&diry=-5.481&dirz=0.444
Caurtier,Cartier多色金属玻璃手表,中央展示柜,f,1339770,0.096,-5.66,0.21,https://vr.aibee.cn/store/dnMffFWJ7BRKDrTU?pid=1339770&dirx=0.096&diry=-5.66&dirz=0.21
Caurtier,Cartier多色金属玻璃戒指,中央展示柜,f,1339770,0.096,-5.66,0.21,https://vr.aibee.cn/store/dnMffFWJ7BRKDrTU?pid=1339770&dirx=0.096&diry=-5.66&dirz=0.21
Caurtier,Cartier黑色树脂黑豹雕塑,墙面层架,b,1339770,-3.615,-6.802,0.767,https://vr.aibee.cn/store/dnMffFWJ7BRKDrTU?pid=1339770&dirx=-3.615&diry=-6.802&dirz=0.767
Caurtier,Cartier金色金属玻璃钟表,墙面层架旁,b,1339770,-3.459,-5.912,0.657,https://vr.aibee.cn/store/dnMffFWJ7BRKDrTU?pid=1339770&dirx=-3.459&diry=-5.912&dirz=0.657
Caurtier,Cartier黑色金色金属摆件（13号）,墙面层架,b,1339770,-3.618,-6.692,0.578,https://vr.aibee.cn/store/dnMffFWJ7BRKDrTU?pid=1339770&dirx=-3.618&diry=-6.692&dirz=0.578
Caurtier,Cartier金色金属风车摆件,墙面层架,b,1339770,-3.611,-6.535,0.594,https://vr.aibee.cn/store/dnMffFWJ7BRKDrTU?pid=1339770&dirx=-3.611&diry=-6.535&dirz=0.594
Caurtier,Cartier黑色金色陶瓷花瓶,墙面层架,b,1339770,-3.582,-7.067,0.673,https://vr.aibee.cn/store/dnMffFWJ7BRKDrTU?pid=1339770&dirx=-3.582&diry=-7.067&dirz=0.673
Caurtier,Cartier金色木质玻璃相框,墙面层架,b,1339770,-3.547,-7.22,0.673,https://vr.aibee.cn/store/dnMffFWJ7BRKDrTU?pid=1339770&dirx=-3.547&diry=-7.22&dirz=0.673
Caurtier,Cartier多色金属玻璃戒指,左侧展示柜,l,1339770,-2.426,-8.521,0.009,https://vr.aibee.cn/store/dnMffFWJ7BRKDrTU?pid=1339770&dirx=-2.426&diry=-8.521&dirz=0.009
Caurtier,Cartier黑色树脂黑豹雕塑,左侧桌子,l,1339770,-0.627,-8.429,0.111,https://vr.aibee.cn/store/dnMffFWJ7BRKDrTU?pid=1339770&dirx=-0.627&diry=-8.429&dirz=0.111
Caurtier,Cartier金色金属首饰盒,墙面层架,l,1339770,-2.729,-8.355,0.61,https://vr.aibee.cn/store/dnMffFWJ7BRKDrTU?pid=1339770&dirx=-2.729&diry=-8.355&dirz=0.61
Caurtier,Cartier多色金属玻璃戒指,右侧展示柜,r,1339770,-2.469,-4.882,-0.378,https://vr.aibee.cn/store/dnMffFWJ7BRKDrTU?pid=1339770&dirx=-2.469&diry=-4.882&dirz=-0.378
CLARINS,CLARINS双萃精华,墙面层架,l,1339620,-7.215,-0.873,0.423,https://vr.aibee.cn/store/vXYYtYkxYtWOTRZh?pid=1339620&dirx=-7.215&diry=-0.873&dirz=0.423
CLARINS,CLARINS面霜,墙面层架,l,1339620,-7.293,-0.858,0.391,https://vr.aibee.cn/store/vXYYtYkxYtWOTRZh?pid=1339620&dirx=-7.293&diry=-0.858&dirz=0.391
CLARINS,CLARINS护肤油,墙面层架,l,1339620,-7.106,-0.888,0.439,https://vr.aibee.cn/store/vXYYtYkxYtWOTRZh?pid=1339620&dirx=-7.106&diry=-0.888&dirz=0.439
CLARINS,CLARINS ICONIC LIP OIL,中央展台,f,1339620,-5.084,1.966,0.55,https://vr.aibee.cn/store/vXYYtYkxYtWOTRZh?pid=1339620&dirx=-5.084&diry=1.966&dirz=0.55
CLARINS,CLARINS粉底液,墙面层架,r,1339620,-5.518,2.558,0.708,https://vr.aibee.cn/store/vXYYtYkxYtWOTRZh?pid=1339620&dirx=-5.518&diry=2.558&dirz=0.708
CLARINS,CLARINS口红,墙面层架,r,1339620,-5.711,2.718,0.613,https://vr.aibee.cn/store/vXYYtYkxYtWOTRZh?pid=1339620&dirx=-5.711&diry=2.718&dirz=0.613
CLARINS,CLARINS小奶瓶粉底液,墙面层架,r,1339620,-5.518,2.558,0.739,https://vr.aibee.cn/store/vXYYtYkxYtWOTRZh?pid=1339620&dirx=-5.518&diry=2.558&dirz=0.739
CLARINS,CLARINS粉饼,墙面层架,f,1339620,-5.198,2.172,0.55,https://vr.aibee.cn/store/vXYYtYkxYtWOTRZh?pid=1339620&dirx=-5.198&diry=2.172&dirz=0.55
CLARINS,CLARINS腮红,墙面层架,f,1339620,-5.233,2.224,0.55,https://vr.aibee.cn/store/vXYYtYkxYtWOTRZh?pid=1339620&dirx=-5.233&diry=2.224&dirz=0.55
CLARINS,CLARINS护肤套装,墙面层架,r,1339620,-7.724,2.916,1.009,https://vr.aibee.cn/store/vXYYtYkxYtWOTRZh?pid=1339620&dirx=-7.724&diry=2.916&dirz=1.009
CLARINS,娇韵诗口红,墙面层架（左侧红色区域）,f,1339612,-5.385,0.98,0.558,https://vr.aibee.cn/store/vXYYtYkxYtWOTRZh?pid=1339612&dirx=-5.385&diry=0.98&dirz=0.558
CLARINS,娇韵诗果冻护唇油,墙面层架（后方白色层架）,b,1339612,-8.915,2.418,-0.003,https://vr.aibee.cn/store/vXYYtYkxYtWOTRZh?pid=1339612&dirx=-8.915&diry=2.418&dirz=-0.003
CLARINS,娇韵诗护肤品套装,中央展台（左侧区域）,l,1339612,-6.655,0.279,0.119,https://vr.aibee.cn/store/vXYYtYkxYtWOTRZh?pid=1339612&dirx=-6.655&diry=0.279&dirz=0.119
CLARINS,娇韵诗双萃精华,中央展台（左侧圆形展台）,r,1339612,-5.903,3.982,0.302,https://vr.aibee.cn/store/vXYYtYkxYtWOTRZh?pid=1339612&dirx=-5.903&diry=3.982&dirz=0.302
CLARINS,娇韵诗月光宝瓶面霜,墙面层架（金色墙面展台）,r,1339612,-6.968,4.26,0.431,https://vr.aibee.cn/store/vXYYtYkxYtWOTRZh?pid=1339612&dirx=-6.968&diry=4.26&dirz=0.431
CLARINS,娇韵诗粉底液,墙面层架（左侧广告下方）,f,1339612,-5.331,3.474,0.747,https://vr.aibee.cn/store/vXYYtYkxYtWOTRZh?pid=1339612&dirx=-5.331&diry=3.474&dirz=0.747
CLARINS,娇韵诗双萃精华液,中央展台,l,1339614,-8.765,1.22,-0.129,https://vr.aibee.cn/store/vXYYtYkxYtWOTRZh?pid=1339614&dirx=-8.765&diry=1.22&dirz=-0.129
CLARINS,娇韵诗双萃精华眼霜,中央展台,l,1339614,-8.689,1.24,-0.129,https://vr.aibee.cn/store/vXYYtYkxYtWOTRZh?pid=1339614&dirx=-8.689&diry=1.24&dirz=-0.129
CLARINS,娇韵诗紧致面霜,中央展台,l,1339614,-8.997,1.179,-0.129,https://vr.aibee.cn/store/vXYYtYkxYtWOTRZh?pid=1339614&dirx=-8.997&diry=1.179&dirz=-0.129
CLARINS,娇韵诗月光宝瓶面霜,后展柜小台,b,1339614,-11.218,3.4,0.399,https://vr.aibee.cn/store/vXYYtYkxYtWOTRZh?pid=1339614&dirx=-11.218&diry=3.4&dirz=0.399
CLARINS,娇韵诗月光宝瓶面霜（展架款）,后展柜层架,b,1339614,-10.812,4.391,0.302,https://vr.aibee.cn/store/vXYYtYkxYtWOTRZh?pid=1339614&dirx=-10.812&diry=4.391&dirz=0.302
CLARINS,Clarins（娇韵诗）红色玻璃精华液,墙面层架（蓝色屏幕下方）,l,1339616,-9.612,-2.402,0.931,https://vr.aibee.cn/store/vXYYtYkxYtWOTRZh?pid=1339616&dirx=-9.612&diry=-2.402&dirz=0.931
