id,store_id,third_id,third_id2,place_id,contract_no,store_name,brand,business_time,phone_number,node_id,floor,logo,description,store_images,address,commercial,sub_commercial,score,cuisine,crowd,number,cost,taste,spiciness_level,facilities,environment,service,queue,highlights,other,note,created_at,updated_at,store_type,purchase,famous,is_active,categories,brand_id
395,85097,2012412000040,1640517417652588544,801,test,鉴茶有方,鉴茶有方,10:00-22:00,15093376490,3Qk5GMQUXs,B1,https://prod-deployment.oss-cn-hangzhou.aliyuncs.com/f6b5db13b9bb46cc831e0279cdb64135_%E9%89%B4%E8%8C%B6%E6%9C%89%E6%96%B9.jpeg,"宝子们，今天必须给你们种草“鉴茶有方”✨！这店超有特色，装修风格独特，一进去就感觉很有格调。他家主打各种茶饮🍵，能让你轻松鉴别不同茶叶的韵味。人气单品超多，像蜜桃乌龙，茶香清新，蜜桃味超浓郁，喝一口甜到心坎。还有茉莉绿茶，清香四溢，仿佛置身茉莉花海。不管你是茶饮小白想入门，还是资深茶友想尝新，都超适合来这。在这里，你能沉浸式感受茶饮的魅力，快来开启你的鉴茶之旅吧😜！ ","["https://robot-vr-public.bj.bcebos.com/store_pic/鉴茶有方.jpeg"]",郑州正弘城B1,餐饮美食,茶饮果汁,4.4,"甜品饮品 奶茶","情侣,朋友,一个人",1-2人,¥16人,甜,不辣,"有空调,有WIFI,商场公共卫生间","等位区,地铁直达","宝宝椅,可带宠物",,金水区茶饮果汁好评榜第6名,,"1. **🌟 [nav type=ar place_id=801 floor=B1 end_name=鉴茶有方 end_position=3Qk5GMQUXs ](鉴茶有方) [phone data=15093376490]()超有格调的茶饮店，带你开启鉴茶之旅！** 
   **📍 亮点**：装修独特有格调，金水区茶饮好评榜，蜜桃乌龙超好喝 
   **💡 小贴士**: 这家店可带宠物，还有宝宝椅哦~
   [store_data place_id=801 store_id=85097]()","2025-06-22 19:13:53","2025-10-22 09:08:57",,1,0,0,NULL,NULL
396,85100,2012501000012,1644070778528206848,801,test,"SOONSOO CHICKEN",Soonsoo韩国精品炸鸡,10:00-22:00,17683935762（门店负责人）,jR1sfghSjr,B1,https://prod-deployment.oss-cn-hangzhou.aliyuncs.com/ef34e902462b46129c16bfe9b0358e16_SOONSOO%20CHICKEN.jpeg,"宝子们，今天要给你们种草一家超棒的店👉SOONSOO CHICKEN！他家主打韩式风味炸鸡，那味道简直绝了😍。店铺风格是满满的韩式风情，装修超有特色，让人仿佛置身韩国街头。

他家的人气单品超多，招牌炸鸡外酥里嫩，酱料浓郁，一口下去超满足😋。还有各种口味的炸鸡供你选择，无论是甜辣还是蒜香，都能击中你的味蕾。不仅如此，店里的氛围超赞，很适合和朋友一起来享受美食。不管你是炸鸡爱好者，还是想体验韩式风情，SOONSOO CHICKEN都绝对值得一试！快来冲呀🎉！ ","["https://robot-vr-public.bj.bcebos.com/store_pic/SOONSOO CHICKEN.jpeg"]",郑州正弘城B1,餐饮美食,韩国料理,4.4,炸鸡炸串,"情侣,家人,朋友,一个人","1-2人,3-4人",¥37/人,"咸,辣,甜咸",不辣,"免费停车,有空调,有WIFI,商场公共卫生间","现代简约,网红打卡风","可带宠物,可在线预定",,连锁店,,"1. **🌟 [nav type=ar place_id=801 floor=B1 end_name=SOONSOO_CHICKEN end_position=jR1sfghSjr ](SOONSOO_CHICKEN) [phone data='17683935762（门店负责人）']()超正宗韩式炸鸡，一口就爱上！** 
   **📍 亮点**：韩式风情装修，招牌炸鸡外酥里嫩，连锁店品质有保障 
   **💡 小贴士**：本店铺可带宠物，还能在线预定哦~
   **🌟 好搭档**：[nav type=ar place_id=801 floor=B1 end_name=裕莲茶楼 end_position=bAiD329dLO ](裕莲茶楼) 裕莲茶楼的中式点心与韩式炸鸡搭配，清爽解腻，让你享受不同风味的美食体验。
   [store_data place_id=801 store_id=85100]()","2025-06-22 19:13:53","2025-09-23 17:04:36",,1,1,1,NULL,NULL
397,85101,2012501000050,1645267489837682688,801,test,坝子里菌菇鸡汤饭,坝子里菌菇鸡汤饭,10:00-22:00,17701714851,AqKo5iB0b0,L8,https://prod-deployment.oss-cn-hangzhou.aliyuncs.com/586620fd1596474fb924a74a83cba3d6_%E5%9D%9D%E5%AD%90%E9%87%8C%E8%8F%8C%E8%8F%87%E9%B8%A1%E6%B1%A4%E9%A5%AD.jpeg,"宝子们，今天必须给你们安利坝子里菌菇鸡汤饭！他家主打菌菇鸡汤饭，一上桌那香气就直往鼻子里钻😍。店铺风格简约又温馨，装修很有特色，让人感觉超舒服。

那菌菇鸡汤饭堪称人气单品，鸡汤浓郁鲜美，菌菇种类丰富，和米饭拌在一起，每一口都超满足。米饭粒粒饱满，吸收了鸡汤的精华。不管是忙碌的上班族，还是追求美味的干饭人，都超适合来这儿。吃一次就忘不了，赶紧冲呀！ ","["https://robot-vr-public.bj.bcebos.com/store_pic/坝子里菌菇鸡汤饭.jpeg"]",郑州正弘城L8,餐饮美食,小吃快餐,4.5,云南菜,"情侣,家人,朋友,一个人","1-2人,3-4人",¥26/人,"咸,咸鲜,酸辣",不辣,"有停车场,有空调,有WIFI,商场公共卫生间","现代简约,商场餐厅","扫码点餐,纸巾提供",,正弘中心小吃快餐口味榜第2名,,"1. **🌟 [nav type=ar place_id=801 floor=L8 end_name=坝子里菌菇鸡汤饭 end_position=AqKo5iB0b0 ](坝子里菌菇鸡汤饭) [phone data=17701714851]()正弘中心小吃快餐口味榜第2名，菌菇鸡汤饭超赞！** 
   **📍 亮点**：现代简约环境，菌菇鸡汤饭香浓，性价比高 
   **💡 小贴士**：本店铺可扫码点餐，还提供纸巾哦~
   **🌟 好搭档**：[nav type=ar place_id=801 floor=B1 end_name=连杏 end_position=ziIotcd9Sh ](连杏) 连杏的甜品与菌菇鸡汤饭搭配，甜润口感可中和咸鲜，增添用餐幸福感。
   [store_data place_id=801 store_id=85101]()","2025-06-22 19:13:53","2025-09-23 17:04:45",,1,0,1,NULL,NULL
398,85103,2012502000042,1669880185570463745,801,test,那时新疆,那时新疆·西夜,10:00-22:00,/,9PJFQpJ2kL,L8,https://prod-deployment.oss-cn-hangzhou.aliyuncs.com/ddea7733c8e840ffbb841a567a7e0976_d04e8cfaf3e845bf7784f6b9dcccc858.jpeg," 🌶️一口穿越到新疆的宝藏店——那时新疆
宝子们，发现一家超有特色的新疆主题店👉那时新疆！

一进店，浓郁的西域风情扑面而来。墙壁上的新疆风光壁画、民族特色的装饰，仿佛瞬间把人拉到了神秘的新疆。

他家主打各种地道新疆美食😍。大盘鸡鸡肉鲜嫩，土豆绵软入味，面条劲道；羊肉串肥瘦相间，外焦里嫩，孜然味超香。

适合爱美食、爱新奇体验的宝子们。不管是朋友聚餐还是自己解馋，来这都超合适。在这里，能尽情感受新疆的热情与美味，真的太赞啦，赶紧冲！ ","["https://robot-vr-public.bj.bcebos.com/store_pic/那时新疆.jpeg"]",郑州正弘城L8,餐饮美食,新疆菜,4.4,异域混搭,"情侣,家人,朋友,一个人","1-2人,3-4人",¥80/人,"咸,辣,甜咸,酸辣",不辣,"有空调,有大桌,商场公共卫生间,明厨亮灶","有卡座,景观位,商场餐厅","宝宝椅,儿童餐具",,郑州新疆菜热门榜第1名,,"1. **🌟 [nav type=ar place_id=801 floor=L8 end_name=那时新疆 end_position=9PJFQpJ2kL ](那时新疆) 郑州新疆菜热门榜第1名，带你领略地道新疆风味！** 
   **📍 亮点**：浓郁西域风情，大盘鸡、羊肉串超正宗
   **💡 小贴士**：这家店提供宝宝椅和儿童餐具哦~
   **🌟 好搭档**：[nav type=ar place_id=801 floor=L8 end_name=一只酸奶牛 end_position=U63FAlokfN ](一只酸奶牛) 一只酸奶牛的酸奶饮品与新疆菜搭配，酸甜口感能中和菜肴油腻，解腻又爽口。
   [store_data place_id=801 store_id=85103]()","2025-06-22 19:13:53","2025-09-23 17:04:55",,1,0,1,NULL,NULL
399,85109,2012502000141,1668840138540847105,801,test,有堂古,有堂古·甘草水果,10:00-22:00,13083640925,EQL4nwlLYF,B1,https://prod-deployment.oss-cn-hangzhou.aliyuncs.com/1bc9e847923a4fc8b6186eab5baf7be8_ac9b23e3f3047c3edb7823406d34bd7f.jpeg,"🍍有堂古甘草水果｜郑州正弘城B1的"潮汕鲜果刺客"！日切300斤的酸甜修罗场
✅ 真实身份核验
潮汕基因：汕头老字号分店，2024年11月进驻正弘城B1食光里E区，大众点评「水果饮品榜」周冠
工艺硬核：每日鲜切当季水果（源头直采公示），配秘制甘草汁+陈皮酸梅粉
🌟 必吃暴击四重奏
🔥 甘草青芒大战
→ 广西酸青芒厚切泡甘草汁，撒南姜末，脆酸激爽秒醒脑（日销200+盒）
🔥 乌梅番茄炸弹
→ 千禧小番茄夹乌梅冻，爆汁甜酸感比初恋还猛
🔥 芭乐红白双煞
→ 红心/白心芭乐双拼，蘸陈皮粉吃出咸甜三重奏
🔥 潮汕甜汤杯
→ 草粿+海石花打底，堆鲜果+芋圆，冰镇甘草汤底解暑神器
🥄 沉浸式狠活
✔️ 全透明操作台：3名刀工姨嬷现场飞切水果，刀光剑影看呆路人
✔️ 甘草汁现调：8种药材熬制，分酸甜/甘咸双版本任选
✔️ 暗号加料：喊“多加南姜”获双倍撒粉，潮汕人认证正宗
","["https://robot-vr-public.bj.bcebos.com/store_pic/有堂古.jpeg"]",郑州正弘城B1,餐饮美食,茶饮果汁,4.1,"甜品饮品 奶茶","情侣,家人,朋友,一个人","1-2人,3-4人",¥32/人,甜,不辣,"有空调,扫码点餐","现代简约,放松随意","导盲犬友好,可带宠物",,金水区茶饮果汁打卡好评榜第3名,,"1. **🌟 [nav type=ar place_id=801 floor=B1 end_name=有堂古 end_position=EQL4nwlLYF ](有堂古) [phone data=13083640925]()郑州正弘城的“潮汕鲜果刺客”，超赞！** 
   **📍 亮点**：汕头老字号分店，鲜切水果配秘制汁，全透明操作
   **💡 小贴士**：有超划算的[h5 text="您确定要进行跳转吗？" data=/pages/packageC/pages/coupon/coupon-detail/coupon-detail?couponId=G3bQS6OkGTdT4LAN](19.9团36.8元团购券)
   [store_data place_id=801 store_id=85109]()","2025-06-22 19:13:54","2025-09-23 17:05:04",,1,0,1,NULL,NULL
400,85110,2012502000158,1662571027536023553,801,test,雾与山茶,雾与山茶,10:00-22:00,15036450280,Guo3vyCI1K,L8,https://prod-deployment.oss-cn-hangzhou.aliyuncs.com/5e3cbf9cc31748ed9a43ca0d7f56192e_c9cd44be38528d2e9df040e985083e4e.jpeg,"✨宝子们，今天必须给你们种草雾与山茶！

🌿这家店风格超独特，满满的文艺气息，装修细节超有质感，一进去就像走进了梦幻的童话世界。

🎀他家主打产品超赞，茶饮颜值高又好喝，每一口都能感受到清新茶香。甜品更是绝绝子，精致得像艺术品，味道还超棒。

🧚‍♀️人气单品多得数不过来，像招牌茶饮和几款特色小蛋糕，每次去都必点。

👭不管是小姐妹聚会，还是自己去享受悠闲时光，雾与山茶都超合适！快冲呀，保证你去了就爱上！ ","["https://robot-vr-public.bj.bcebos.com/store_pic/雾与山茶.jpeg"]",郑州正弘城L8,餐饮美食,茶饮果汁,4.3,"甜品饮品 奶茶","情侣,朋友,一个人",1-2人,¥17/人,甜,不辣,"有空调,扫码点餐","现代简约,放松随意","扫码点餐,纸巾提供",,文艺装修似童话世界，茶饮甜品颜值高味美,,"1. **🌟 [nav type=ar place_id=801 floor=L8 end_name=雾与山茶 end_position=Guo3vyCI1K ](雾与山茶) [phone data=15036450280]()文艺风茶饮店，茶饮甜品颜值与美味并存！** 
   **📍 亮点**：文艺装修似童话世界，茶饮甜品颜值高味美 
   **💡 小贴士**：本店铺可扫码点餐，还提供纸巾哦~
   [store_data place_id=801 store_id=85110]()","2025-06-22 19:13:54","2025-09-23 17:05:13",,1,0,1,NULL,NULL
401,85111,2012503000034,1663779833519542273,801,test,苏小蟹,苏小蟹·蟹黄面,10:00-22:00,13405862109,NarZWYI7qK,L8,https://prod-deployment.oss-cn-hangzhou.aliyuncs.com/dc8291f048c8403da8c63b67f7c3a87f_%E8%8B%8F%E5%B0%8F%E8%9F%B9.jpeg,"🦀宝子们，今天必须给你们种草苏小蟹！

这店主打各种口味的蟹黄面，店铺风格清新又明亮✨。装修特色是满满的江南风情，让人仿佛置身水乡。

人气单品蟹黄面，端上桌就能闻到浓郁的蟹香😍。蟹黄油润，面条劲道，每一口都超满足。还有蟹粉汤包，咬一口汤汁四溢。

适合喜欢吃蟹的宝子们，无论是一人食还是和朋友聚餐都超合适。真的会被苏小蟹的美味拿捏🤌，吃过一次就念念不忘，赶紧冲！ ","["https://robot-vr-public.bj.bcebos.com/store_pic/苏小蟹.jpeg"]",郑州正弘城L8,餐饮美食,江浙菜,4,"面食米粉 刀削面","情侣,家人,朋友,一个人","1-2人,3-4人",¥7I/人,咸鲜,不辣,"有停车场,有空调,有WIFI,有大桌,商场公共卫生间","等位区,包厢","宝宝椅,可带宠物,可在线预定",,建业凯旋广场美食热门榜第4名,,"1. **🌟 [nav type=ar place_id=801 floor=L8 end_name=苏小蟹 end_position=NarZWYI7qK ](苏小蟹) [phone data=13405862109]()建业凯旋广场美食热门榜第4名，江南风情蟹黄面等你来尝！** 
   **📍 亮点**：江南风情装修，蟹黄面蟹香浓郁，面条劲道
   **💡 小贴士**：本店铺可带宠物，还能在线预定哦~
   **🌟 好搭档**：[nav type=ar place_id=801 floor=L8 end_name=霸王茶姬 end_position=ql84YhxVMZ ](霸王茶姬) 霸王茶姬的茶饮与蟹黄面搭配，清新茶香能中和蟹黄面的油腻，解腻爽口，让你边吃蟹黄面边享受茶香，体验更舒适。
   [store_data place_id=801 store_id=85111]()","2025-06-22 19:13:54","2025-09-23 17:05:24",,1,0,1,NULL,NULL
402,85119,2012503000140,1362497458776838145,801,test,茉酸奶,茉酸奶,10:00-22:00,16692185571,TIMUFslgeC,B1,https://prod-deployment.oss-cn-hangzhou.aliyuncs.com/fe330b42aacb4e4ea151ff3a796b481c_%E8%8C%89%E9%85%B8%E5%A5%B6.jpeg,"🥤茉酸奶真的太好喝啦！他家的装修风格简约又时尚，很适合拍照打卡📸。主打产品就是各种口味的酸奶昔，人气超高的！比如牛油果酸奶昔🥑，浓郁的牛油果味搭配醇厚酸奶，口感超赞。还有巴旦木牛油果酸奶昔，坚果的香脆和酸奶的细腻完美融合，一口下去超满足。不管是健身达人想要补充蛋白质，还是上班族想喝杯健康饮品，或者是学生党解馋，茉酸奶都超合适！快来试试吧，保证让你一口爱上💕！ ","["https://robot-vr-public.bj.bcebos.com/store_pic/茉酸奶.jpeg"]",郑州正弘城B1,餐饮美食,奶茶,4.4,"甜品饮品 奶茶","情侣,家人,朋友,一个人","1-2人,3-4人",¥21/人,甜,不辣,"有停车场,有空调,有WIFI,商场公共卫生间","现代简约,热闹","扫码点餐,纸巾提供",,郑州酸奶鲜奶热门榜第6名,,"1. **🌟 [nav type=ar place_id=801 floor=B1 end_name=茉酸奶 end_position=TIMUFslgeC ](茉酸奶) [phone data=16692185571]()郑州酸奶鲜奶热门榜第6名，酸奶昔超好喝！** 
   **📍 亮点**：现代简约环境，牛油果酸奶昔浓郁，拍照很出片 
   **💡 小贴士**：该店铺可扫码点餐，还提供纸巾哦~
   [store_data place_id=801 store_id=85119]()","2025-06-22 19:13:54","2025-09-23 17:05:33",,1,0,1,NULL,NULL
403,85124,2012503000263,1695167752587055104,801,test,肉肉大米,肉肉大米,10:00-22:00,/,uyPsq98kIo,B1,https://prod-deployment.oss-cn-hangzhou.aliyuncs.com/95a2b7f2feec478abe2d95f255ef1a02_%E9%BB%98%E8%AE%A4logo.png,"宝子们，今天必须给你们种草“肉肉大米”这家超有特色的店！它家主打各种美味肉肉，风格超有个性，装修很有氛围感，让人一进去就超放松。人气单品那叫一个绝，像招牌肉肉饭，肉肉给的超足，米饭粒粒饱满，拌上浓郁酱汁，一口下去超满足！还有各种特色小吃也超赞。适合爱吃肉的宝子们，不管是一人食还是和朋友聚餐，来这都超合适！每次去都能感受到满满的幸福感，真的爱了爱了，赶紧冲！ ","["https://robot-vr-public.bj.bcebos.com/store_pic/肉肉大米.jpeg"]",郑州正弘城B1,餐饮美食,日料,3.9,铁板烧,"情侣,朋友,一个人",1-2人,¥70/人,"酸,甜,辣",不辣,"有WIFI,商场公共卫生间","现代简约,热闹","扫码点餐,纸巾提供",,郑州美食热门榜第3名,,"1. **🌟 [nav type=ar place_id=801 floor=B1 end_name=肉肉大米 end_position=uyPsq98kIo ](肉肉大米) 郑州美食热门榜第3名，超有个性的日料店！** 
   **📍 亮点**：现代简约环境，肉肉饭肉足味美，人气超旺 
   **💡 小贴士**：本店铺提供WIFI，还有商场公共卫生间哦~
   **🌟 好搭档**：[nav type=ar place_id=801 floor=B1 end_name=茉莉奶白 end_position=5gWYczuQfl ](茉莉奶白) 茉莉奶白的茶饮与日料搭配，清爽解腻，让你边吃日料边享受茶香，体验更舒适。
   [store_data place_id=801 store_id=85124]()","2025-06-22 19:13:54","2025-09-23 17:05:43",new,1,0,1,NULL,NULL
404,85125,2012503000256,NULL,801,test,廖记棒棒鸡,廖记棒棒鸡,10:00-22:00,/,1YtYONjqWi,B1,https://prod-deployment.oss-cn-hangzhou.aliyuncs.com/ea0e8eadc43f408c8e8ab23e3f31c7cd_%E9%BB%98%E8%AE%A4logo.png,"😍宝子们，一定要来试试廖记棒棒鸡！他家主打各种特色卤味，味道超绝👍。店铺风格简洁明了，让人感觉干净又舒服😃。一进店就能看到整齐摆放的各类美食，看着就超有食欲🤤。

人气单品棒棒鸡，鸡肉紧实有嚼劲，料汁浓郁，一口下去超满足😍。还有夫妻肺片、藤椒鸡等也都超赞。不管是上班族当作工作餐，还是和朋友小聚当下酒菜，都再合适不过啦👏。真的是一家能让人吃了还想吃的宝藏卤味店，赶紧冲呀🎉！ ","["https://robot-vr-public.bj.bcebos.com/store_pic/廖记棒棒鸡.jpeg"]",郑州正弘城B1,餐饮美食,川菜,4,串串香,"情侣,家人,朋友,一个人","1-2人,3-4人",¥31/人,"辣,咸鲜",不辣,有空调,"现代简约,热闹","扫码点餐,纸巾提供",,收录6年,,"1. **🌟 [nav type=ar place_id=801 floor=B1 end_name=廖记棒棒鸡 end_position=1YtYONjqWi ](廖记棒棒鸡) 这家串串香宝藏店，太适合聚餐啦！** 
   **📍 亮点**：收录6年，辣卤串串香，环境简约干净 
   **💡 小贴士**：本店铺有空调，还提供扫码点餐和纸巾哦~
   **🌟 好搭档**：[nav type=ar place_id=801 floor=B1 end_name=VOLAGELATAO end_position=UtWJlbm6j4 ](VOLAGELATAO) VOLAGELATAO的冰淇淋与串串香搭配，冰爽口感能中和辣味，解辣爽口，让你边吃串串边享受冰爽，体验更舒适。
   [store_data place_id=801 store_id=85125]()","2025-06-22 19:13:54","2025-09-23 17:05:53",,0,0,1,NULL,NULL
405,85126,2012503000287,1672713791171465217,801,test,京妹老北京炸酱面,京妹老北京炸酱面,10:00-22:00,/,CUlphdtNzR,B1,https://prod-deployment.oss-cn-hangzhou.aliyuncs.com/f3e11a0c7b994d309f9426b723b61c4e_%E4%BA%AC%E5%A6%B9%E8%80%81%E5%8C%97%E4%BA%AC%E7%82%B8%E9%85%B1%E9%9D%A2.jpeg,"😍宝子们，一定要来尝尝京妹老北京炸酱面！他家的炸酱面堪称一绝👍，面条筋道有嚼劲，肉酱浓郁喷香，每一口都超满足。店里装修充满老北京风情✨，木质桌椅、复古招牌，让人仿佛穿越回了老北京胡同。人气超旺🔥，很多人都是冲着这口地道炸酱面来的。无论是忙碌的上班族，还是想品尝正宗老北京味道的游客，都特别适合来这儿。吃一碗热气腾腾的炸酱面，感受老北京美食的独特魅力，真的太赞啦👏！ ","["https://robot-vr-public.bj.bcebos.com/store_pic/京妹老北京炸酱面.jpeg"]",郑州正弘城B1,餐饮美食,小吃快餐,3.7,"面食米粉 刀削面","情侣,朋友,一个人",1-2人,¥27/人,"咸,咸鲜",不辣,"有停车场,有WIFI","现代简约,热闹","扫码点餐,纸巾提供",,连锁店,,"1. **🌟 [nav type=ar place_id=801 floor=B1 end_name=京妹老北京炸酱面 end_position=CUlphdtNzR ](京妹老北京炸酱面) 地道老北京风味炸酱面，超适合各种聚餐！** 
   **📍 亮点**：老北京风情装修，筋道面条，浓郁肉酱 
   **💡 小贴士**：本店铺有停车场，还有WIFI哦~
   **🌟 好搭档**：[nav type=ar place_id=801 floor=B1 end_name=茉酸奶 end_position=TIMUFslgeC ](茉酸奶) 茉酸奶的饮品与炸酱面搭配，酸奶的醇厚能中和面条的咸香，口感更丰富。
   [store_data place_id=801 store_id=85126]()","2025-06-22 19:13:55","2025-09-23 17:06:03",new,1,0,1,NULL,NULL
406,85147,2012406000339,1588349931578855424,801,test,爷爷不泡茶,爷爷不泡茶NOYEYENOTEA,10:00-22:00,19522405793（李函飞）19303715009（店内电话）、19337880503,DM91t0f3AQ,B1,https://prod-deployment.oss-cn-hangzhou.aliyuncs.com/55c07f3724c14a6b8c9742329c7eeb3a_19c28e75f9fcb9433572585987c5007b.jpeg,宝子们，今天必须给你们种草“爷爷不泡茶”😜！这店风格超独特，装修带着浓浓的国潮风，一进去就感觉穿越啦。他家主打各种创意茶饮🥤，像爷爷的宝藏茶，茶香和奶香完美融合，口感超赞。还有人气超高的手打渣男柠檬茶，清爽解腻。适合爱尝鲜、追求个性的宝子们。店员态度也超热情，服务超贴心。每次去都能看到好多人在那拍照打卡📸，真的太出片啦！宝子们快去试试，保证让你爱上~,"["https://robot-vr-public.bj.bcebos.com/store_pic/爷爷不泡茶.jpeg"]",郑州正弘城B1,餐饮美食,奶茶,4.6,"甜品饮品 奶茶","情侣,家人,朋友,一个人","1-2人,3-4人",¥16/人,甜,不辣,"有停车场,有空调,有WIFI","现代简约,商场餐厅","扫码点餐,纸巾提供",NULL,金水区茶饮果汁打卡人气榜第2名,,"1. **🌟 [nav type=ar place_id=801 floor=B1 end_name=爷爷不泡茶 end_position=DM91t0f3AQ ](爷爷不泡茶) [phone data=19522405793（李函飞）19303715009（店内电话）、19337880503]()金水区茶饮果汁打卡人气榜第2名，创意茶饮等你来尝！** 
   **📍 亮点**：国潮装修超有范，创意茶饮口感赞，店员服务超热情
   **💡 小贴士**：这家店很适合拍照打卡哦，出片率超高！
   [store_data place_id=801 store_id=85147]()","2025-06-22 19:13:55","2025-09-23 17:06:11",-,1,0,1,NULL,392
407,85151,2012311000462,NULL,801,test,M-STAND,"M Stand",10:00-22:00,16628745675,RXF2q1naRB,B1,https://prod-deployment.oss-cn-hangzhou.aliyuncs.com/1d8dcd937b6248ccaecbb1b5f2fa87db_e4be1feefccd206934ccf068186a4e30.jpeg,"☕M-STAND真的太绝啦！他家的店铺风格简约又高级，装修超有特色，金属质感的桌椅搭配绿植，随手一拍都很出片📸。主打产品咖啡更是一绝，像他家的燕麦曲奇拿铁，燕麦香气与咖啡完美融合，口感丰富。还有水泥蛋糕也超火，独特的造型，味道更是让人惊艳。无论是上班族来这儿享受片刻惬意，还是小姐妹聚会聊天，都超合适。每次去都好多人，人气爆棚🔥。宝子们一定要来试试，保证你来了就爱上！ ","["https://robot-vr-public.bj.bcebos.com/store_pic/M-STAND.jpeg"]",郑州正弘城B1,餐饮美食,咖啡,4.1,"咖啡茶馆 精品咖啡","情侣,家人,朋友,一个人","1-2人,3-4人",¥31/人,"甜,苦,酸甜",不辣,"有停车场,有WIFI","复古风,现代简约,商场餐厅",可带宠物,,连锁店,,"1. **🌟 [nav type=ar place_id=801 floor=B1 end_name=M-STAND end_position=RXF2q1naRB ](M-STAND) [phone data=16628745675]()简约高级风咖啡店，出片又好喝！** 
   **📍 亮点**：金属桌椅配绿植，装修超有特色；燕麦曲奇拿铁，口感丰富
   **💡 小贴士**：该店铺可带宠物，还有停车场和WIFI哦~
   [store_data place_id=801 store_id=85151]()","2025-06-22 19:13:55","2025-09-23 17:06:28",,0,0,1,NULL,NULL
408,85160,2012309000030,NULL,801,test,柠季,柠季·手打柠檬茶,10:00-22:00,,SpWhY83Ysy,B1,https://prod-deployment.oss-cn-hangzhou.aliyuncs.com/deeae44fe93d4705b2e7a93d6983c6aa_6e7c46422325ae92557e1f5378526d3b.jpeg,"🥤柠季真的太绝啦！

✨门店风格超清新，装修简约又时尚，让人一进去就感觉很舒服😌。

他家主打柠檬茶🍋，各种创意口味超好喝！鸭屎香柠檬茶清爽解腻，香水柠檬茶果香浓郁。

人气单品多多，像手打渣男绿，颜值高又好喝。

适合爱喝清爽饮品的宝子们🧃。不管是逛街累了，还是想找个地方坐坐，来柠季喝上一杯，瞬间活力满满💪。而且价格实惠，性价比超高！宝子们一定要去试试呀！ ","["https://robot-vr-public.bj.bcebos.com/store_pic/柠季.jpeg"]",郑州正弘城B1,餐饮美食,奶茶,4.2,"甜品饮品 奶茶","情侣,家人,朋友,一个人","1-2人,3-4人",¥19/人,"甜,酸甜",不辣,"有WIFI,商场公共卫生间","现代简约,商场餐厅","扫码点餐,纸巾提供",,银冠好店,,"1. **🌟 [nav type=ar place_id=801 floor=B1 end_name=柠季 end_position=SpWhY83Ysy ](柠季) 清新柠檬茶，甜蜜又解腻，超适合各种聚会！** 
   **📍 亮点**：银冠好店，现代简约风，柠檬茶创意口味多
   **💡 小贴士**：本店铺可扫码点餐，还提供纸巾哦！
   [store_data place_id=801 store_id=85160]()","2025-06-22 19:13:55","2025-10-15 11:44:01",,0,0,0,NULL,NULL
409,85175,2012406000391,1585723666266984448,801,test,爷爷不泡茶,爷爷不泡茶NOYEYENOTEA,10:00-22:00,19522405793（李函飞）19303715009（店内电话）、19337880503,PC9IU1oOu1,L8,https://prod-deployment.oss-cn-hangzhou.aliyuncs.com/059e2f2e195e440faf556baba8894104_19c28e75f9fcb9433572585987c5007b.jpeg,"宝子们，今天要给你们种草一家超有特色的店——爷爷不泡茶！

这家店的装修超有风格，古色古香，让人仿佛穿越到了旧时光。

他们家主打各种创意茶饮，每一款都颜值超高，味道更是绝绝子！人气单品[具体单品名称]，茶香与果香完美融合，口感层次丰富，一口就爱上。

不管是逛街累了想找个地方歇歇脚，还是和朋友聚会聊天，爷爷不泡茶都超合适！学生党、上班族都能在这里找到属于自己的小确幸。快来打卡，享受这份独特的茶饮时光吧！ ","["https://robot-vr-public.bj.bcebos.com/store_pic/爷爷不泡茶.jpeg"]",郑州正弘城L8,餐饮美食,奶茶,4.4,"甜品饮品 奶茶","情侣,家人,朋友,一个人","1-2人,3-4人",¥15/人,甜,不辣,"有停车场,有空调,有WIFI","现代简约,商场餐厅","扫码点餐,纸巾提供",,金水区茶饮果汁打卡人气榜第9名,,"1. **🌟 [nav type=ar place_id=801 floor=L8 end_name=爷爷不泡茶 end_position=PC9IU1oOu1 ](爷爷不泡茶) [phone data=19522405793（李函飞）19303715009（店内电话）、19337880503]()古色古香装修，创意茶饮超好喝！** 
   **📍 亮点**：古色装修似穿越，创意茶饮颜值高，味道绝
   **💡 小贴士**：该店铺有停车场，有空调，还有WIFI哦~
   [store_data place_id=801 store_id=85175]()","2025-06-22 19:13:55","2025-09-23 17:06:44",,1,0,1,NULL,392
